tempo,s,i,sick
329.0,0.8282163226798258,0.01180739027906202,0.03742885506570763
330.0,0.8274727407146094,0.011850364792151508,0.03758809893293096
331.0,0.8267301792183894,0.011892972681958654,0.03774655601620638
332.0,0.8259887795282324,0.01193522033628341,0.03790420066580953
333.0,0.8252486753064149,0.01197711512272744,0.03806101003469308
334.0,0.8245099923183214,0.01201866535674068,0.03821696410558536
335.0,0.8237728482335032,0.012059880267056948,0.038372045710076214
336.0,0.8230373524503487,0.012100769958664244,0.03852624053965476
337.0,0.8223036059447293,0.012141345373463612,0.038679537148695056
338.0,0.821571701142895,0.012181618248777502,0.03883192694941631
339.0,0.8208417218188141,0.012221601073874763,0.03898340419887488
340.0,0.8201137430160585,0.012261307044684401,0.03913396597807474
341.0,0.8193878309942582,0.012300750016874359,0.03928361216331219
342.0,0.8186640432000585,0.012339944457474536,0.03943234538989846
343.0,0.817942428262438,0.012378905395225386,0.039580171008430566
344.0,0.8172230260121593,0.012417648369834403,0.03972709703380662
345.0,0.8165058675250527,0.012456189380323036,0.039873134087205796
346.0,0.8157909751887547,0.012494544832645789,0.040018295331276064
347.0,0.8150783627924538,0.012532731486761664,0.04016259639879415
348.0,0.8143680356391272,0.012570766403335803,0.04030605531508167
349.0,0.8136599906796849,0.01260866689024604,0.04044869241447959
350.0,0.8129542166683819,0.012646450449065373,0.04059053025119938
351.0,0.8122506943387959,0.012684134721687012,0.04073159350488387
352.0,0.8115493965996183,0.01272173743725374,0.040871908881223655
353.0,0.8108502887494546,0.0127592763595481,0.04101150500798616
354.0,0.8101533287097868,0.012796769234994006,0.04115041232682368
355.0,0.8094584672752069,0.012834233741414482,0.041288662981234736
356.0,0.8087656483799945,0.01287168743768373,0.041426290701058924
357.0,0.8080748093800786,0.012909147714405248,0.04156333068389009
358.0,0.8073858813493906,0.012946631745740997,0.041699819473795544
359.0,0.806698789389597,0.012984156442509727,0.04183579483773042
360.0,0.8060134529521695,0.013021738406665819,0.04197129564003654
361.0,0.8053297861717397,0.013059393887262986,0.04210636171541352
362.0,0.8046476982096669,0.013097138738000478,0.042241033740747655
363.0,0.8039670936067367,0.013134988376442563,0.04237535310618009
364.0,0.8032878726439012,0.013172957744995474,0.04250936178579121
365.0,0.8026099317099663,0.013211061273719446,0.04264310220827218
366.0,0.8019331636751281,0.013249312845047132,0.042776617127947884
367.0,0.8012574582692644,0.013287725760473464,0.042909949496508004
368.0,0.8005827024638875,0.013326312709276042,0.04304314233579453
369.0,0.7999087808566729,0.013365085739319287,0.043176238611985114
