tempo,s,i,sick
246.0,0.8637805620321038,0.010118328156747326,0.029410826112561444
247.0,0.8634123848400788,0.010142939406188854,0.02946365962451098
248.0,0.8630440956195606,0.01016867817636731,0.029517938523526223
249.0,0.8626751388244553,0.010195559667630428,0.029573788730427205
250.0,0.8623049712358041,0.010223596894727757,0.029631330728017182
251.0,0.8619330626102749,0.010252800714922876,0.029690679493622057
252.0,0.8615588962946322,0.010283179856035565,0.0297519444414359
253.0,0.8611819698071871,0.010314740944373095,0.029815229374018697
254.0,0.8608017953871995,0.01034748853253855,0.029880632442329903
255.0,0.8604179005131631,0.010381425127131394,0.029948246113721624
256.0,0.8600298283908507,0.010416551216381034,0.030018157147358077
257.0,0.8596371384119394,0.010452865297778087,0.03009044657657288
258.0,0.8592394065839668,0.010490363905790168,0.030165189697722
259.0,0.8588362259322936,0.010529041639769395,0.03024245606513778
260.0,0.8584272068746717,0.010568891192177226,0.03032230949183751
261.0,0.8580119775689281,0.010609903377268763,0.030404808055688525
262.0,0.8575901842341919,0.010652067160393242,0.030490004110780008
263.0,0.8571614914459977,0.010695369688079905,0.030577944303799492
264.0,0.8567255824055116,0.010739796319088946,0.030668669595258914
265.0,0.8562821591830292,0.010785330656615513,0.030762215285460765
266.0,0.8558309429358112,0.010831954581840969,0.03085861104513895
267.0,0.8553716741002252,0.010879648289029573,0.03095788095075124
268.0,0.8549041125580829,0.01092839032237051,0.031060043524440206
269.0,0.8544280377769752,0.010978157614764734,0.031165111778717128
270.0,0.8539432489243323,0.011028925528753297,0.03127309326595814
271.0,0.8534495649548609,0.011080667899778783,0.03138399013283373
272.0,0.8529468246709482,0.011133357081964192,0.031497799179821234
273.0,0.8524348867555601,0.011186963996583909,0.03161451192597494
274.0,0.8519136297771156,0.011241458183389572,0.031734114679149904
275.0,0.8513829521657724,0.01129680785493956,0.03185658861189288
276.0,0.8508427721605321,0.011352979954064457,0.031981909843227185
277.0,0.8502930277265486,0.011409940214582496,0.032110049526567486
278.0,0.8497336764420156,0.011467653225358568,0.032240973944005255
279.0,0.8491646953540062,0.011526082497777918,0.03237464460720593
280.0,0.8485860808026557,0.011585190536681564,0.03251101836515468
281.0,0.8479978482130982,0.011644938914784565,0.0326500475189789
282.0,0.8474000318546089,0.011705288350570907,0.03279167994406219
283.0,0.8467926845664521,0.011766198789630138,0.032935859219646556
284.0,0.8461758774499976,0.011827629489371019,0.03308252476609747
285.0,0.845549699526743,0.011889539107016817,0.0332316119899792
286.0,0.8449142573619672,0.011951885790755493,0.033383052437057
287.0,0.8442696746538394,0.012014627273886318,0.033536773953307654
288.0,0.8436160917879166,0.01207772097177259,0.03369270085398046
289.0,0.8429536653570878,0.012141124081378463,0.03385075410070852
290.0,0.8422825676471507,0.012204793683136716,0.03401085148662384
291.0,0.8416029860883507,0.012268686844863881,0.03417290782938109
292.0,0.8409151226733587,0.01233276072740984,0.03433683517194307
293.0,0.8402191933423229,0.012396972691701164,0.03450254299092732
294.0,0.8395154273357917,0.012461280406811276,0.0346699384122578
295.0,0.8388040665164713,0.012525641958666452,0.034838926433808655
296.0,0.8380853646609538,0.012590015958974897,0.03500941015466983
297.0,0.8373595867227239,0.012654361653946962,0.03518129101060633
298.0,0.8366270080679252,0.012718639032358335,0.03535446901522553
299.0,0.8358879136855409,0.01278280893249487,0.03552884300631043
300.0,0.8351425973738107,0.012846833147507862,0.035704310896721665
301.0,0.834391360904873,0.012910674528702336,0.0358807699292179
302.0,0.8336345131697804,0.012974297086278178,0.036058116934493734
303.0,0.8328723693061878,0.013037666087045105,0.03623624859168696
304.0,0.8321052498111543,0.01310074814863739,0.036415061690563105
305.0,0.8313334796416354,0.01316351132976305,0.03659445339454579
306.0,0.8305573873053583,0.01322592521603489,0.03677432150372647
307.0,0.8297773039448828,0.013287961000947212,0.03695456471695716
308.0,0.8289935624177412,0.013349591561582112,0.03713508289210572
309.0,0.8282064963756296,0.01341079152865301,0.03731577730353427
310.0,0.8274164393456791,0.013471537350520016,0.03749655089584936
311.0,0.8266237238168848,0.013531807350841914,0.03767730853296612
312.0,0.8258286803347891,0.013591581779562564,0.03785795724152911
313.0,0.8250316366075278,0.013650842856965087,0.03803840644773976
314.0,0.8242329166263319,0.013709574810565022,0.038218568206653876
315.0,0.8234328398035509,0.013767763904653348,0.03839835742303293
316.0,0.82263172013121,0.013825398462341511,0.038577692062859895
317.0,0.8218298653630515,0.013882468880002894,0.03875649335466336
318.0,0.8210275762229182,0.013938967634048307,0.0389346859798331
319.0,0.8202251456422422,0.013994889280016454,0.03911219825115536
320.0,0.8194228580292743,0.014050230444003643,0.03928896227884662
321.0,0.8186209885725619,0.014104989806499896,0.03946491412342046
322.0,0.8178198025810297,0.014159168078740613,0.03963999393478217
323.0,0.8170195548628546,0.014212767971723678,0.039814146077010365
324.0,0.8162204891451538,0.014265794158081168,0.03998731923835256
