tempo,s,i,sick
250.0,0.8597029274032663,0.010083502033834785,0.02656849110961394
251.0,0.8592694088554157,0.01011484595306015,0.02663149851524652
252.0,0.8588340487085379,0.01014709713681532,0.026696036775515696
253.0,0.8583965274109662,0.010180265764704703,0.026762167687482304
254.0,0.8579565301122405,0.010214361014887912,0.026829950763630518
255.0,0.8575137469471654,0.010249391062666683,0.02689944320292051
256.0,0.8570678733135617,0.010285363078901988,0.026970699863444733
257.0,0.8566186101438945,0.01032228322826668,0.027043773236554967
258.0,0.8561656641709492,0.010360156667346085,0.027118713422337234
259.0,0.8557087481877138,0.010398987542605832,0.027195568106322544
260.0,0.8552475813016104,0.010438778988252993,0.027274382537332567
261.0,0.8547818891831978,0.010479533124023263,0.027355199506371077
262.0,0.8543114043094515,0.010521251052933372,0.027438059326484097
263.0,0.8538358662017024,0.010563932859044209,0.027522999813524063
264.0,0.853355021658291,0.010607577605286267,0.027610056267766078
265.0,0.8528686249819744,0.010652183331404854,0.027699261456337297
266.0,0.8523764382020886,0.010697747052088152,0.02779064559643358
267.0,0.8518782312914496,0.01074426475534659,0.027884236339310794
268.0,0.851373782377939,0.010791731401217036,0.027980058755051516
269.0,0.8508628779506986,0.010840140920870047,0.028078135318121106
270.0,0.8503453130608201,0.010889486216202887,0.028178485893740498
271.0,0.8498208915163901,0.010939759160004963,0.028281127725116092
272.0,0.8492894260717166,0.010990950596786005,0.028386075421580198
273.0,0.8487507386105304,0.011043050344360542,0.02849334094770816
274.0,0.8482046603229245,0.011096047196284846,0.02860293361349074
275.0,0.8476510318757627,0.011149928925244896,0.02871486006565243
276.0,0.847089703576255,0.01120468228749553,0.02882912428021796
277.0,0.8465205355283686,0.011260293028452124,0.028945727556440506
278.0,0.8459433977817125,0.011316745889536774,0.02906466851221551
279.0,0.8453581704725046,0.011374024616380825,0.02918594308111417
280.0,0.8447647439562024,0.011432111968484971,0.02930954451117969
281.0,0.8441630189313523,0.011490989730436777,0.029435463365638022
282.0,0.8435529065541881,0.01155063872478339,0.029563687525682322
283.0,0.8429343285434877,0.011611038826654483,0.02969420219549705
284.0,0.8423072172751739,0.011672168980226926,0.029826989909693413
285.0,0.8416715158661322,0.011734007217118396,0.0299620305433325
286.0,0.8410271782466997,0.011796530676792167,0.030099301324715895
287.0,0.8403741692212685,0.011859715629049413,0.030238776851126043
288.0,0.83971246451644,0.011923537498678827,0.030380429107699683
289.0,0.8390420508161576,0.011987970892325953,0.030524227489617438
290.0,0.8383629257832478,0.01205298962763646,0.03067013882779121
291.0,0.8376750980667987,0.012118566764718714,0.030818127418227932
292.0,0.8369785872948128,0.012184674639961295,0.03096815505524396
293.0,0.8362734240515796,0.012251284902230784,0.031120181068698446
294.0,0.8355596498392321,0.012318368551464062,0.03127416236540668
295.0,0.8348373170229647,0.012385895979657675,0.03143005347488542
